SampleID,StationID,Station_D,SampleDateTime,Latitude,Longitude,Depth,Temperature,Salinity,Sigma-T,Conductivity,Beam Attenuation,Chla Fluor,Dissolved Oxygen (Model 43),DO % Saturation,Air Irradiance,Water Irradiance,pH <2>,TA in (mmol/kgSW),TCO2 in (mmol/kgSW),t(oC) out,P (dbars) out,pH out,fCO2 out (matm),pCO2 out (matm),HCO3 out (mmol/kgSW),CO3 out (mmol/kgSW),CO2 out (mmol/kgSW),B Alk out (mmol/kgSW),OH out (mmol/kgSW),P Alk out (mmol/kgSW),Si Alk out (mmol/kgSW) ,Revelle out,WCa out,WAr out,xCO2 out (dry at 1 atm) (ppm),Field Replicate,Data Source,VINDTA Sample Name,Sampled Bottle Name,Sampling Date,Sampling Depth,Salinity - Carolina,Salinity - Ries ,Run T,Sampling T,Pressure,Comments
WN216,N01,N01-s,7/27/2021 14:40,42.4201622,-70.8651123,1.71,18.77384186,30.25152969,21.45297813,40.96539307,2.245557547,5.269766331,8.184754372,105.3476563,,,8.033835411,2152.015919,1975.712923,13.08182335,23.28000069,8.009553941,414.228743,415.767201,1828.310771,130.636723,16.76533852,60.49854159,1.943132444,0,0,12.38736672,3.162685801,2.010292484,421.9233945,,ToRies_Labprocessed2020and2021_sharedSeaGlass,F06_m_06-23-21_12Aug21,F06-m,6/23/2021 0:00,13.28,31.71988869,31.76066667,25.289,13.08182335,23.28,
CC,HAR,HAR-surface1,6/11/2021 0:56,,,1,19.4,24.16,,,,,,,,,,2127.07076,1931.318183,16.80039024,23.28000069,8.000677368,421.7262869,423.2202201,1772.071795,143.9838848,15.26251833,64.32007479,2.721454668,0,0,11.60379965,3.502881628,2.242939703,431.2167125,,ToRies_Labprocessed2020and2021_sharedSeaGlass,F06_m_07-27-21_12Aug21,F06-m,7/17/2021 0:00,13.29,31.31254005,31.52733333,25.374001,16.80039024,23.29,
CC,HAR,HAR-surface2,6/11/2021 0:56,,,1,19.4,24.16,,,,,,,,,,2082.650343,1828.78144,20.81565666,12.19999981,8.072807499,339.1962657,340.3389558,1635.99028,181.8044062,10.98675906,78.43367821,4.626178218,0,0,9.961950177,4.474933137,2.888592115,348.6522288,,ToRies_Labprocessed2020and2021_sharedSeaGlass,F06_s_07-27-21_12Aug21,F06-s,7/17/2021 0:00,2.2,30.69352341,30.92733333,25.358,20.81565666,12.2,
CC,HAR,HAR-bottom,6/11/2021 0:56,,,3,19.4,24.03,,,,,,,,,,2176.63048,2053.73574,10.00173664,38.15000153,7.915249393,528.1325026,530.1735603,1931.932736,98.23501638,23.56802581,47.0845829,1.155336322,0,0,14.62996009,2.36409095,1.495567405,536.5573872,,ToRies_Labprocessed2020and2021_sharedSeaGlass,F06_d_07-27-21_12Aug21,F06-d,7/17/2021 0:00,28.15,32.09930038,32.06066667,25.304001,10.00173664,38.15,
CC,NFAL,NFal-bottom1,6/18/2021 0:56,,,2,20.99,29.9,,,,,,,,,,2146.345654,1945.237795,14.47889137,12,8.044711978,377.3622374,378.738961,1784.159673,146.4530784,14.62499465,66.874349,2.414814212,0,0,11.55250574,3.556263692,2.266611085,384.8888896,,ToRies_Labprocessed2020and2021_sharedSeaGlass,F22_s_06-23-21_12Aug21,F22-s,6/23/2021 0:00,2,31.6970787,31.76066667,25.26,14.47889137,12,
CC,NFAL,NFal-bottom2,6/18/2021 0:56,,,2,20.99,29.9,,,,,,,,,,2199.812448,2087.039399,6.308735847,88.33000183,7.938840394,488.8604856,490.8433946,1971.303563,91.03031917,24.70552547,45.62041745,0.839652423,0,0,15.3361256,2.164931008,1.363653733,495.4280462,,ToRies_Labprocessed2020and2021_sharedSeaGlass,F22_d_06-23-21_12Aug21,F22-d,6/23/2021 0:00,78.33,32.48087311,32.36066667,25.34,6.308735847,88.33,
CC,HAR,HAR-surface,6/18/2021 0:56,,,1,22.25,22.9,,,,,,,,,,2198.049256,2056.341232,7.39313364,43.43000031,8.004016557,418.3231784,419.9959146,1928.04981,107.9242002,20.3673751,53.07392119,1.08728357,0,0,14.0131842,2.590606196,1.633003892,424.2256012,,ToRies_Labprocessed2020and2021_sharedSeaGlass,F22_m1_06-23-21_12Aug21,F22-m1,6/23/2021 0:00,33.43,32.36038208,32.26066667,25.313999,7.39313364,43.43,
CC,HAR,HAR-bottom1,6/18/2021 0:56,,,2.6,22.25,22.9,,,,,,,,,,2197.448168,2059.788186,7.39313364,43.43000031,7.993337467,429.8976886,431.6167074,1933.269237,105.5878239,20.93091641,51.95273908,1.060873827,0,0,14.18047658,2.534523954,1.59765212,435.9634245,,ToRies_Labprocessed2020and2021_sharedSeaGlass,F22_m2_06-23-21_12Aug21,F22-m2,6/23/2021 0:00,33.43,32.36038208,32.26066667,25.313999,7.39313364,43.43,
CC,HAR,HAR-bottom2,6/18/2021 0:56,,,2.6,22.25,22.9,,,,,,,,,,2071.979772,1857.954221,19.73368454,11.77999973,8.01079597,401.4803661,402.851204,1688.872296,155.6794525,13.40244491,68.13196672,3.626477718,0,0,10.88116255,3.826068751,2.462634932,412.0404493,,ToRies_Labprocessed2020and2021_sharedSeaGlass,F22_s_07-27-21_13Aug21,F22-s,7/17/2021 0:00,1.78,30.39637756,30.894,25.101,19.73368454,11.78,
CC,HAR,HAR-surface,7/8/2021 0:56,,,1,23.1,29.83,,,,,,,,,,2196.746258,2085.89677,7.307369232,86.01999664,7.918525226,517.6612498,519.7335405,1970.120454,90.4973184,25.27890261,44.75543529,0.888162415,0,0,15.36289047,2.15457398,1.358673161,524.9367229,,ToRies_Labprocessed2020and2021_sharedSeaGlass,F22_d_07-27-21_13Aug21,F22-d,7/17/2021 0:00,76.02,32.40195465,32.26066667,25.162001,7.307369232,86.02,
CC,HAR,HAR-bottom1,7/8/2021 0:56,,,3,23.1,30.42,,,,,,,,,,2137.530797,1947.083925,12.18802452,36.34000015,8.061139095,357.9577914,359.3026122,1793.718558,138.4447523,14.92066557,64.93391597,1.9976986,0,0,11.91293413,3.345971553,2.122340505,364.316013,,ToRies_Labprocessed2020and2021_sharedSeaGlass,F22_m1_07-27-21-13Aug21,F22-m1,7/17/2021 0:00,26.34,31.97380447,31.56066667,25.186001,12.18802452,36.34,
CC,HAR,HAR-bottom2,7/8/2021 0:56,,,3,23.1,30.42,,,,,,,,,,2138.823973,1950.264612,12.18802452,36.34000015,8.056629352,362.5223518,363.8843213,1797.825466,137.3282805,15.110929,64.37382239,1.977061699,0,0,11.97713641,3.318988351,2.105225134,368.9616513,,ToRies_Labprocessed2020and2021_sharedSeaGlass,F22_m2_07-27-21_13Aug21,F22-m2,7/17/2021 0:00,26.34,31.97380447,31.56066667,25.186001,12.18802452,36.34,
CC,HAR,HAR-surface1,8/2/2021 0:56,,,1,23.06,30.79,,,,,,,,,,2018.539618,1831.657483,23.05999947,11,7.894025833,529.3509848,531.085512,1677.624416,137.9680362,16.06503339,61.16678914,3.825461237,0,0,11.3383955,3.388244117,2.205925291,546.0084015,,ToRies_Labprocessed2020and2021_sharedSeaGlass,HAR-surface1_08-02-21_14Mar22,HAR-surface1,8/2/2021 0:00,1,30.79,31.82733333,24.865999,23.06,11,
CC,HAR,HAR-surface2,8/2/2021 0:56,,,1,23.06,30.79,,,,,,,,,,2013.905527,1826.111528,23.05999947,11,7.897217822,523.719324,525.4353978,1671.820179,138.3944771,15.89692082,61.45800702,3.851242512,0,0,11.29834726,3.39956759,2.213102458,540.1998009,,ToRies_Labprocessed2020and2021_sharedSeaGlass,HAR-surface2_08-02-21_14Mar22,HAR-surface2,8/2/2021 0:00,1,30.79,31.794,25.062,23.06,11,
CC,HAR,HAR-bottom,8/2/2021 0:56,,,3.5,23.01,31.01,,,,,,,,,,2013.381673,1828.168573,23.01000023,13.5,7.892890821,529.9190101,531.6564665,1675.221193,136.8354731,16.1119693,60.71096646,3.791770184,0,0,11.37679572,3.361384112,2.187612776,546.5498336,,ToRies_Labprocessed2020and2021_sharedSeaGlass,HAR-bottom_08-02-21_14Mar22,HAR-bottom,8/2/2021 0:00,3.5,31.01,31.72733333,25.054001,23.01,13.5,
CC,NFAL,NFal-bottom1,8/2/2021 0:56,,,1.5,24.05,28.5,,,,,,,,,,2014.004782,1817.242502,24.04999924,11.5,7.916302671,501.1728683,502.7952345,1657.155496,145.1790876,14.90800822,62.19502078,4.308552418,0,0,11.0726491,3.602097155,2.344472275,517.8271551,,ToRies_Labprocessed2020and2021_sharedSeaGlass,NFal_bottom1_08-02-21_09Mar22,NFal-bottom1,8/2/2021 0:00,1.5,28.5,30.72733333,25.087999,24.05,11.5,
CC,NFAL,NFal-bottom2,8/2/2021 0:56,,,1.5,24.05,28.5,,,,,,,,,,2017.159041,1820.761732,24.04999924,11.5,7.913669483,505.106412,506.7415117,1660.768389,144.9761799,15.01714115,62.15974355,4.290983909,0,0,11.08824785,3.594339802,2.340122957,521.8905642,,ToRies_Labprocessed2020and2021_sharedSeaGlass,NFal_bottom2_08-02-21_09Mar22,NFal-bottom2,8/2/2021 0:00,1.5,28.5,30.82733333,25.142,24.05,11.5,
 WN217, F06,F06-d,8/25/2021 15:40,42.17057419,-70.57543945,33.17585373,11.33318233,32.09044647,24.45284843,36.42035675,0.582096875,0.478476048,6.896110535,77.19322205,,,7.925969601,2200.579206,2085.018047,11.33318233,43.17585373,7.870211631,602.3105631,604.5984828,1963.811623,95.48431103,25.72203729,44.6190669,1.193461145,0,0,14.93802197,2.296155458,1.456330093,612.5626454,,ToRies_Labprocessed2020and2021_sharedSeaGlass,F06_d_08-25-21_02Mar22,F06-d, 08/25/21 14:44:14,33.17585373,32.09044647,32.12733333,24.837999,11.33318233,43.17585373,
 WN217, F06,F06-m,8/25/2021 15:42,42.17052078,-70.57498932,16.69153023,12.47792244,31.75772476,23.98361588,37.08439255,0.643982232,0.925808311,5.912045479,67.67576599,,,7.85101223,2162.136471,2019.137567,12.47792244,26.69153023,7.936443151,503.5049065,505.3894954,1887.490582,110.8641492,20.78287833,51.38485051,1.544433038,0,0,13.66876327,2.682913174,1.702957173,512.5785585,,ToRies_Labprocessed2020and2021_sharedSeaGlass,F06_m_08-25-21_02Mar22,F06-m, 08/25/21 14:46:48,16.69153023,31.75772476,31.66066667,24.923,12.47792244,26.69153023,
 WN217, F06,F06-s,8/25/2021 15:45,42.17046738,-70.57455444,1.937930822,19.84506798,31.14686584,21.86658669,43.03017807,0.822181404,1.693647027,8.449676514,111.57061,,,8.242936134,2129.57618,1892.799201,19.84506798,11.93793106,8.04242132,377.3450126,378.631654,1708.577132,171.6893607,12.53266994,73.66135082,3.968221215,0,0,10.48311952,4.209514349,2.71301795,387.3279379,,ToRies_Labprocessed2020and2021_sharedSeaGlass,F06_s_08-25-21_02Mar22,F06-s, 08/25/21 14:49:03,1.937930822,31.14686584,31.26066667,24.874001,19.84506798,11.93793082,
 WN217, N07,N07-d,8/25/2021 14:09,42.35608673,-70.70536041,48.22352982,9.935518265,32.23234558,24.80343056,35.3338089,1.051055312,0.309184253,6.714463711,72.96432495,,,7.844559669,2203.263134,2106.485857,9.935518265,58.22352982,7.837122923,650.2549304,652.7701146,1992.763802,84.65175391,29.07033277,40.24937875,0.961237148,0,0,15.84554741,2.028859545,1.28386533,660.5946173,,ToRies_Labprocessed2020and2021_sharedSeaGlass,N07_d_08-25-21_02Mar22,N07-d, 08/25/21 13:13:50,48.22352982,32.23234558,32.12733333,24.865999,9.935518265,58.22352982,
 WN217, N07,N07-m,8/25/2021 14:11,42.35603714,-70.70530701,23.37171745,11.79228401,32.11711884,24.39028358,36.85173798,0.446866423,1.367688417,7.76278019,87.77092743,,,7.952250481,2178.69409,2005.631664,11.79228401,33.37171555,8.016987556,409.1141331,410.6590008,1859.79942,128.5979654,17.23441756,59.96355389,1.745013433,0,0,12.61632893,3.102258131,1.968065062,416.2382264,,ToRies_Labprocessed2020and2021_sharedSeaGlass,N07_m_08-25-21_02Mar22,N07-m, 08/25/21 13:15:57,23.37171745,32.11711884,31.92733333,24.924999,11.79228401,33.37171745,
 WN217, N07,N07-s,8/25/2021 14:14,42.35596466,-70.70521545,1.850839019,20.02334595,30.91763878,21.64629745,42.90877151,0.553977847,1.214752197,8.219752312,108.7490997,,,8.195450783,2117.659941,1894.873142,20.02334595,11.85083866,8.012831142,406.8214069,408.2054779,1718.919088,162.5094367,13.44469342,69.96317966,3.768665266,0,0,10.77990554,3.985616016,2.569881433,417.6875936,,ToRies_Labprocessed2020and2021_sharedSeaGlass,N07_s_08-25-21_02Mar22,N07-s, 08/25/21 13:18:05,1.850839019,30.91763878,31.26066667,24.884001,20.02334595,11.85083902,
 WN217, F22,F22-d,8/25/2021 12:32,42.47937393,-70.61792755,77.17032623,8.061599731,32.476017,25.28453064,33.93851471,2.745093584,0.363988966,6.704407692,69.95557404,,,7.831504822,2206.792947,2113.592377,8.061599731,87.17032623,7.851248432,618.7158354,621.1682712,2002.436187,81.74534161,29.41081645,40.05551349,0.82500638,0,0,16.11657587,1.944301478,1.227955309,627.7183415,,ToRies_Labprocessed2020and2021_sharedSeaGlass,F22_d_08-25-21_03Mar22,F22-d, 08/25/21 11:36:42,77.17032623,32.476017,32.42733333,24.896999,8.061599731,87.17032623,
 WN217, F22,F22-m1,8/25/2021 12:35,42.47917175,-70.61837006,35.94264984,11.22879982,32.2325592,24.5819931,36.47364044,0.414361864,1.223073125,8.040959358,89.88598633,,,7.978224277,2160.043633,1945.896285,11.22879982,45.94264984,8.122943056,304.9842398,306.144308,1779.806286,152.9963244,13.09358002,72.15023159,2.102196008,0,0,11.29500896,3.68423839,2.334412952,310.1495871,,ToRies_Labprocessed2020and2021_sharedSeaGlass,F22_m1_08-25-21_03Mar22,F22-m1, 08/25/21 11:39:11,35.94264984,32.2325592,31.794,25.025999,11.22879982,45.94264984,had to run again for AT 
 WN217, F22,F22-m2,8/25/2021 12:35,42.47917175,-70.61837006,35.94264984,11.22879982,32.2325592,24.5819931,36.47364044,0.414361864,1.223073125,8.040959358,89.88598633,,,7.978224277,2160.15427,1935.54604,11.22879982,45.94264984,8.145954887,286.67602,287.7664492,1763.630456,159.6033336,12.31226353,75.11031583,2.214121454,0,0,11.01572134,3.84481268,2.435741734,291.5314296,,ToRies_Labprocessed2020and2021_sharedSeaGlass,F22_m2_08-25-21_03Mar22,F22-m2, 08/25/21 11:39:11,35.94264984,32.2325592,31.72733333,24.893999,11.22879982,45.94264984,
 WN217, F22,F22-s,8/25/2021 12:36,42.47906876,-70.61865997,1.641818404,21.07383537,30.42473412,20.99676514,43.24252319,0.947654307,1.593068719,8.187853813,110.1335602,,,8.201105118,2094.029263,1867.284679,21.07383537,11.64181805,8.015205165,400.7971419,402.1430373,1689.114808,165.2654027,12.90443827,70.26069333,4.13276592,0,0,10.61123243,4.075817119,2.631189236,412.1281887,,ToRies_Labprocessed2020and2021_sharedSeaGlass,F22_s_08-25-21_02Mar22,F22-s, 08/25/21 11:40:56,1.641818404,30.42473412,30.72733333,24.931,21.07383537,11.6418184,
 WN217, N01,N01-m1,8/25/2021 11:24,42.41979599,-70.86427307,15.17028618,18.02477837,31.29301453,22.43096161,41.55006027,0.766265631,3.688994646,7.608393192,97.13624573,,,8.141077042,2143.934189,1974.350576,18.02477837,25.17028618,7.918456694,529.5503073,531.3975075,1826.71883,129.138698,18.49301145,56.42002318,2.530195729,0,0,12.44807657,3.14555297,2.019974853,542.262326,,ToRies_Labprocessed2020and2021_sharedSeaGlass,N01_m1_08-25-21_02Mar22,N01-m1, 08/25/21 10:28:58,15.17028618,31.29301453,31.52733333,24.701,18.02477837,25.17028618,
 WN217, N01,N01-m2,8/25/2021 11:24,42.41979599,-70.86427307,15.17028618,18.02477837,31.29301453,22.43096161,41.55006027,0.766265631,3.688994646,7.608393192,97.13624573,,,8.141077042,2142.138176,1972.95446,18.02477837,25.17028618,7.919854633,527.8266242,529.6678118,1825.552273,128.9525397,18.44967497,56.1623365,2.530661248,0,0,12.46573413,3.144511761,2.018401511,540.4982674,,ToRies_Labprocessed2020and2021_sharedSeaGlass,N01_m2_08-25-21_02Mar22,N01-m2, 08/25/21 10:28:58,15.17028618,31.29301453,31.36066667,24.886999,18.02477837,25.17028618,
 WN217, N01,N01-s,8/25/2021 11:26,42.41986465,-70.86430359,1.580853939,20.96353722,30.88730431,21.37737083,43.72994232,1.145768285,2.431931734,8.257774353,111.1501007,,,8.23798275,2115.127362,1884.422507,20.96353722,11.58085346,8.017742461,401.0939836,402.4427191,1703.349413,168.1409237,12.93216149,71.36719246,4.138744708,0,0,10.57083741,4.137162959,2.672344041,412.3644745,,ToRies_Labprocessed2020and2021_sharedSeaGlass,N01_s_08-25-21_02Mar22,N01-s, 08/25/21 10:30:38,1.580853939,30.88730431,31.02733333,24.951,20.96353722,11.58085394,
 WN219, F06,F06-d,11/2/2021 13:19,42.17054749,-70.57557678,31.0484066,13.46919441,32.17828751,24.11646843,38.42422485,0.957097232,1.559648156,7.557037354,88.55431366,,,8.254343033,2181.336433,2040.484896,13.46919441,41.04840469,7.905406702,549.4503558,551.4809277,1908.200652,110.3719507,21.91231744,50.80133009,1.603305286,0,0,13.73044017,2.656980216,1.692469965,559.8567806,,ToRies_Labprocessed2020and2021_sharedSeaGlass,F06_d_11-02-21_08Mar22,F06-d, 11/02/21 12:23:01,31.0484066,32.17828751,32.22733333,24.923,13.46919441,41.0484066,
 WN219, F06,F06-m,11/2/2021 13:20,42.17060089,-70.57522583,16.4976368,13.44474506,32.11778259,24.07419014,38.33113861,0.953749061,2.697633266,7.898910522,92.47873688,,,8.275333405,2182.727532,2000.572401,13.44474506,26.4976368,8.0085953,420.4081948,421.9623595,1848.758855,135.0252068,16.78833111,61.90549969,2.022671624,0,0,12.26390956,3.260658813,2.0760467,428.361085,,ToRies_Labprocessed2020and2021_sharedSeaGlass,F06_m_11-02-21_09Mar22,F06-m, 11/02/21 12:24:36,16.4976368,32.11778259,32.12733333,25.046,13.44474506,26.4976368,
 WN219, F06,F06-s,11/2/2021 13:22,42.17065048,-70.57486725,1.903704524,13.53654861,32.04912186,24.00235939,38.33410263,1.220881224,1.625386715,7.969076157,93.43859863,,,8.272482872,2177.102101,1992.8041,13.53654861,11.90370464,8.014994693,413.3664875,414.8928256,1839.988037,136.3436318,16.47232908,62.37227634,2.064294122,0,0,12.18056533,3.303781342,2.102840915,421.2231479,,ToRies_Labprocessed2020and2021_sharedSeaGlass,F06_s_11-02-21_09Mar22,F06-s, 11/02/21 12:26:01,1.903704524,32.04912186,31.994,25.028,13.53654861,11.90370452,
 WN219, N07,N07-d,11/2/2021 11:56,42.35626221,-70.70436096,50.42776489,12.41397381,32.48159027,24.55757141,37.7996788,1.284360647,0.557670236,6.272427559,72.02856445,,,8.144865036,2200.225681,2092.981581,12.41397381,60.42776489,7.825495439,675.535786,678.0663562,1973.774761,91.38794849,27.81900116,42.48287865,1.207292338,0,0,15.19280716,2.18829718,1.392012381,687.6666281,,ToRies_Labprocessed2020and2021_sharedSeaGlass,N07_d-11-02-21_08Mar22,N07-d, 11/02/21 11:00:37,50.42776489,32.48159027,32.42733333,25.101,12.41397381,60.42776489,
 WN219, N07,N07-m,11/2/2021 11:58,42.35634232,-70.70467377,26.15358734,13.35857868,32.18778992,24.14574242,38.33238602,0.774252653,2.060637712,7.818703651,91.41539764,,,8.257613182,2184.662146,2048.386312,13.35857868,36.15358734,7.895024033,565.4013165,567.4937992,1917.980828,107.7789703,22.62646295,49.58840387,1.547843224,0,0,13.92486099,2.596577881,1.653531765,576.0499657,,ToRies_Labprocessed2020and2021_sharedSeaGlass,N07_m_11-02-21_08Mar22,N07-m, 11/02/21 11:02:07,26.15358734,32.18778992,32.22733333,25.204,13.35857868,36.15358734,
 WN219, N07,N07-s,11/2/2021 11:59,42.35630417,-70.70487213,1.677265167,13.43383503,32.15283966,24.10306358,38.3526268,0.832729876,1.536587954,7.904093742,92.53851318,,,8.26121521,2179.648457,2035.93498,13.43383503,11.67726517,7.915854892,536.3492755,538.3323281,1902.443939,112.0654566,21.42554843,51.45592591,1.630087346,0,0,13.62201207,2.713209455,1.727149464,546.4898189,,ToRies_Labprocessed2020and2021_sharedSeaGlass,N07_s_11-02-21_08Mar22,N07-s, 11/02/21 11:03:44,1.677265167,32.15283966,32.12733333,25.124001,13.43383503,11.67726517,
 WN219, F22,F22-d,11/2/2021 10:18,42.47955322,-70.61634064,77.32196045,11.15664864,32.64458084,24.91613388,36.84537888,1.46848321,0.388952225,5.888525486,65.89307404,,,8.081158638,2210.60472,2129.309814,11.15664864,87.32196045,7.764385006,784.045798,787.0308551,2018.32742,77.39685517,33.58553537,36.57189014,0.929228719,0,0,16.36372632,1.841214271,1.16930941,797.273213,,ToRies_Labprocessed2020and2021_sharedSeaGlass,F22_d_11-02-21_08Mar22,F22-d, 11/02/21 09:22:23,77.32196045,32.64458084,32.594,25.111,11.15664864,87.32196045,
 WN219, F22,F22-m1,11/2/2021 10:20,42.47938919,-70.616539,42.45238876,13.2706356,32.30527878,24.25449371,38.38523102,0.666514158,0.754794776,7.244700432,84.61078644,,,8.235013008,2193.757855,2037.107187,13.2706356,52.45238876,7.945218699,496.9344685,498.7756367,1897.432117,119.7488455,19.92628299,55.11099909,1.728552586,0,0,13.17348325,2.874222622,1.830950584,506.2514953,,ToRies_Labprocessed2020and2021_sharedSeaGlass,F22_m1_11-02-21_03Mar22,F22-m1, 11/02/21 09:24:18,42.45238876,32.30527878,32.36066667,25,13.2706356,52.45238876,
 WN219, F22,F22-m2,11/2/2021 10:20,42.47938919,-70.616539,42.45238876,13.2706356,32.30527878,24.25449371,38.38523102,0.666514158,0.754794776,7.244700432,84.61078644,,,8.235013008,2192.599649,2060.350153,13.2706356,52.45238876,7.88354789,583.1128458,585.2733094,1931.36846,105.5908596,23.39071115,48.56480075,1.4980455,0,0,14.10907093,2.535432558,1.614877182,594.0459544,,ToRies_Labprocessed2020and2021_sharedSeaGlass,F22_m2_11-02-21_08Mar22,F22-m2, 11/02/21 09:24:18,42.45238876,32.30527878,32.294,25.031,13.2706356,52.45238876,
 WN219, F22,F22-s,11/2/2021 10:22,42.47930527,-70.61645508,1.775969744,13.34041691,32.01914597,24.0182972,38.12538528,1.033786774,2.53361249,7.910840511,92.36109161,,,8.268221855,2178.328972,2015.833361,13.34041691,11.77596951,7.965905025,470.5744954,472.3164406,1873.877589,123.0920475,18.86364048,56.46879032,1.809359316,0,0,12.92957827,2.98175679,1.897279282,479.429832,,ToRies_Labprocessed2020and2021_sharedSeaGlass,F22_s_11-02-21_03Mar22,F22-s, 11/02/21 09:26:00,1.775969744,32.01914597,32.02733333,24.865999,13.34041691,11.77596974,
 WN219, N01,N01-d,11/2/2021 9:14,42.41969681,-70.86412048,30.7696991,13.40249634,32.29262924,24.2181778,38.48623657,1.604500532,0.68076545,6.991816044,81.8754425,,,8.238157272,2184.119583,2053.139349,13.40249634,40.7696991,7.880165465,587.1339239,589.3056147,1924.919082,104.7564652,23.46395083,48.19813453,1.502825146,0,0,14.1317531,2.521802355,1.606142397,598.2165173,,ToRies_Labprocessed2020and2021_sharedSeaGlass,N01_d_11-02-21_08Mar22,N01-d, 11/02/21 08:18:38,30.7696991,32.29262924,32.22733333,25.023001,13.40249634,40.7696991,
 WN219, N01,N01-m1,11/2/2021 9:16,42.41978073,-70.86399841,16.17248154,13.37564659,31.90237999,23.92142105,38.03807831,1.559105992,1.450325966,7.8249259,91.35892487,,,8.270998955,2168.495763,2026.032819,13.37564659,26.17248154,7.918335385,530.3553743,532.3177272,1893.624169,111.1440725,21.26464728,50.97322178,1.622669417,0,0,13.66251857,2.68942278,1.710677205,540.3545401,,ToRies_Labprocessed2020and2021_sharedSeaGlass,N01_m1_11-02-21_08Mar22,N01-m1, 11/02/21 08:20:13,16.17248154,31.90237999,31.794,25.046,13.37564659,26.17248154,
 WN219, N01,N01-m2,11/2/2021 9:16,42.41978073,-70.86399841,16.17248154,13.37564659,31.90237999,23.92142105,38.03807831,1.559105992,1.450325966,7.8249259,91.35892487,,,8.270998955,2166.707313,2035.26468,13.37564659,26.17248154,7.886560194,574.4116015,576.5369656,1907.622752,104.6411202,23.00075196,48.3013462,1.514196867,0,0,14.07540445,2.528490334,1.609253601,585.240269,,ToRies_Labprocessed2020and2021_sharedSeaGlass,N01_m2_11-02-21_08Mar22,N01-m2, 11/02/21 08:20:13,16.17248154,31.90237999,32.02733333,25.041,13.37564659,26.17248154,
 WN219, N01,N01-s,11/2/2021 9:17,42.41973114,-70.86385345,1.552433014,13.36131573,31.89981651,23.92188644,38.01634979,1.556753278,1.541420221,7.830251694,91.39239502,,,8.261777878,2164.778198,2029.364008,13.36131573,11.55243301,7.900564742,555.0928543,557.1471147,1900.132725,106.9689922,22.26228029,49.16566313,1.55450771,0,0,13.92612294,2.594472867,1.650090626,565.5506619,,ToRies_Labprocessed2020and2021_sharedSeaGlass,N01_s_11-02-21_08Mar22,N01-s, 11/02/21 08:21:31,1.552433014,31.89981651,31.82733333,25.046,13.36131573,11.55243301,
